"SLA194904190","CLE",1,0,0,0,0,0,0,"mitcd101","?","garvn102","?","","","","8","T","F",7,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"SLA194904190","CLE",1,0,1,0,0,0,0,"dobyl101","?","garvn102","?","","","","S8","F","F",8,2,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"SLA194904190","CLE",1,0,1,0,0,0,0,"boudl101","?","garvn102","?","dobyl101","","","S7.1-3","F","F",6,3,20,"T","T",1,"F","F",0,0,"F","F",0,1,3,0,0
"SLA194904190","CLE",1,0,1,0,0,0,0,"gordj101","?","garvn102","?","boudl101","","dobyl101","54(1)3/GDP","F","F",4,4,2,"T","T",0,"F","F",2,0,"F","F",0,0,0,0,3
"SLA194904190","CLE",1,1,0,0,0,0,0,"dillb102","?","fellb101","?","","","","W","T","F",5,1,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"SLA194904190","CLE",1,1,0,0,0,0,0,"zaria101","?","fellb101","?","dillb102","","","8","F","F",7,2,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"SLA194904190","CLE",1,1,1,0,0,0,0,"pridj101","?","fellb101","?","dillb102","","","9(B)3(1)/LDP","F","F",4,3,2,"T","T",0,"F","F",2,0,"F","F",0,0,0,0,0
"SLA194904190","CLE",2,0,0,0,0,0,0,"vernm101","?","garvn102","?","","","","2/FL","T","F",3,5,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"SLA194904190","CLE",2,0,1,0,0,0,0,"keltk101","?","garvn102","?","","","","K","F","F",5,6,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"SLA194904190","CLE",2,0,2,0,0,0,0,"kennb104","?","garvn102","?","","","","K","F","F",9,7,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"SLA194904190","CLE",2,1,0,0,0,0,0,"grahj101","?","fellb101","?","","","","T9","T","F",3,4,22,"T","T",3,"F","F",0,0,"F","F",0,3,0,0,0
"SLA194904190","CLE",2,1,0,0,0,0,0,"kokod101","?","fellb101","?","","","grahj101","43.3-H","F","F",9,5,2,"T","T",0,"F","F",1,1,"F","F",0,0,0,0,4
"SLA194904190","CLE",2,1,1,0,0,0,1,"lehnp101","?","fellb101","?","","","","E3","F","F",8,6,18,"T","T",0,"F","F",0,0,"F","F",1,1,0,0,0
"SLA194904190","CLE",2,1,1,0,0,0,1,"mossl101","?","fellb101","?","lehnp101","","","W.1-2","F","T",11,7,14,"T","F",0,"F","F",0,0,"F","F",0,1,2,0,0
"SLA194904190","CLE",2,1,1,0,0,0,1,"pelle101","?","fellb101","?","mossl101","lehnp101","","13.2-3;1-2","F","F",6,8,2,"T","T",0,"F","F",1,0,"F","F",0,0,2,3,0
"SLA194904190","CLE",2,1,2,0,0,0,1,"garvn102","?","fellb101","?","","mossl101","lehnp101","W","F","F",1,9,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,2,3
"SLA194904190","CLE",2,1,2,0,0,0,1,"dillb102","?","fellb101","?","garvn102","mossl101","lehnp101","9/L","F","F",5,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,2,3
"SLA194904190","CLE",3,0,0,0,0,0,1,"hegaj101","?","garvn102","?","","","","13","T","F",2,8,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"SLA194904190","CLE",3,0,1,0,0,0,1,"wynne101","?","garvn102","?","","","","K","F","T",11,9,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"SLA194904190","CLE",3,0,2,0,0,0,1,"mitcd101","?","garvn102","?","","","","4","F","F",7,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"SLA194904190","CLE",3,1,0,0,0,0,1,"zaria101","?","wynne101","?","","","","9","T","F",7,2,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"SLA194904190","CLE",3,1,1,0,0,0,1,"pridj101","?","wynne101","?","","","","S9","F","F",4,3,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"SLA194904190","CLE",3,1,1,0,0,0,1,"grahj101","?","wynne101","?","pridj101","","","W.1-2","F","F",3,4,14,"T","F",0,"F","F",0,0,"F","F",0,1,2,0,0
"SLA194904190","CLE",3,1,1,0,0,0,1,"kokod101","?","wynne101","?","grahj101","pridj101","","S8.2-H;1-3","F","F",9,5,20,"T","T",1,"F","F",0,1,"F","F",0,1,3,4,0
"SLA194904190","CLE",3,1,1,0,0,0,2,"lehnp101","?","wynne101","?","kokod101","","grahj101","8.3-H","F","F",8,6,2,"T","T",0,"F","F",1,1,"F","F",0,0,1,0,4
"SLA194904190","CLE",3,1,2,0,0,0,3,"mossl101","?","wynne101","?","kokod101","","","8","F","F",2,7,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"SLA194904190","CLE",4,0,0,0,0,0,3,"dobyl101","?","garvn102","?","","","","W","T","F",8,2,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"SLA194904190","CLE",4,0,0,0,0,0,3,"boudl101","?","garvn102","?","dobyl101","","","WP.1-2","F","F",6,3,9,"F","F",0,"F","F",0,0,"T","F",0,0,2,0,0
"SLA194904190","CLE",4,0,0,0,0,0,3,"boudl101","?","garvn102","?","","dobyl101","","W","F","F",6,3,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,2,0
"SLA194904190","CLE",4,0,0,0,0,0,3,"gordj101","?","garvn102","?","boudl101","dobyl101","","8.2-3","F","F",4,4,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,3,0
"SLA194904190","CLE",4,0,1,0,0,0,3,"vernm101","?","garvn102","?","boudl101","","dobyl101","8.3-H","F","F",3,5,2,"T","T",0,"F","F",1,1,"F","F",0,0,1,0,4
