"PHI194904230","BRO",1,0,0,3,1,0,0,"abrac101","?","rober102","?","","","","W","T","F",7,1,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"PHI194904230","BRO",1,0,0,3,1,0,0,"reesp101","?","rober102","?","abrac101","","","W.1-2","F","F",6,2,14,"T","F",0,"F","F",0,0,"F","F",0,1,2,0,0
"PHI194904230","BRO",1,0,0,0,1,0,0,"snidd101","?","rober102","?","reesp101","abrac101","","E3/G.2-H(NR)(UR);1-3;B-1","F","F",8,3,18,"T","T",0,"F","F",0,0,"F","F",1,1,3,5,0
"PHI194904230","BRO",1,0,0,1,1,1,0,"robij103","?","rober102","?","snidd101","","reesp101","64(1)3/GDP.3-H(NR)(UR)","F","F",4,4,2,"T","T",0,"F","F",2,0,"F","F",0,0,0,0,5
"PHI194904230","BRO",1,0,2,2,2,2,0,"furic101","?","rober102","?","","","","8","F","F",9,5,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"PHI194904230","BRO",1,1,0,2,2,2,0,"ashbr101","?","barnr103","?","","","","S8/L","T","F",8,1,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"PHI194904230","BRO",1,1,0,0,0,2,0,"hamng102","?","barnr103","?","ashbr101","","","S9/L.1-2","F","F",6,2,20,"T","T",1,"F","F",0,0,"F","F",0,1,2,0,0
"PHI194904230","BRO",1,1,0,1,1,2,0,"waite101","?","barnr103","?","hamng102","ashbr101","","7","F","F",3,3,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,2,0
"PHI194904230","BRO",1,1,1,2,0,2,0,"ennid101","?","barnr103","?","hamng102","ashbr101","","D7.1-3;2-H","F","F",7,4,21,"T","T",2,"F","F",0,1,"F","F",0,2,3,4,0
"PHI194904230","BRO",1,1,1,3,0,2,1,"nichb101","?","barnr103","?","","ennid101","hamng102","IW","F","F",9,5,15,"T","F",0,"F","F",0,0,"F","F",0,1,0,2,3
"PHI194904230","BRO",1,1,1,0,2,2,1,"jonew101","?","barnr103","?","nichb101","ennid101","hamng102","64(1)/FO.2-3;3-H","F","F",5,6,2,"T","T",0,"F","F",1,1,"F","F",0,1,0,3,4
"PHI194904230","BRO",1,1,2,0,0,2,2,"mille104","?","barnr103","?","jonew101","","ennid101","8","F","F",4,7,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,3
"PHI194904230","BRO",2,0,0,2,2,2,2,"cox-b101","?","rober102","?","","","","63","T","F",5,6,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"PHI194904230","BRO",2,0,1,0,0,2,2,"hodgg101","?","rober102","?","","","","63","F","F",3,7,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"PHI194904230","BRO",2,0,2,2,1,2,2,"campr102","?","rober102","?","","","","S7/L","F","F",2,8,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"PHI194904230","BRO",2,0,2,1,0,2,2,"barnr103","?","rober102","?","campr102","","","S8/G.1-2","F","F",1,9,20,"T","T",1,"F","F",0,0,"F","F",0,1,2,0,0
"PHI194904230","BRO",2,0,2,3,2,2,2,"abrac101","?","rober102","?","barnr103","campr102","","W.2-3;1-2","F","F",7,1,14,"T","F",0,"F","F",0,0,"F","F",0,1,2,3,0
"PHI194904230","BRO",2,0,2,3,2,2,2,"reesp101","?","rober102","?","abrac101","barnr103","campr102","D7/L.1-H;2-H;3-H","F","F",6,2,21,"T","T",2,"F","F",0,3,"F","F",0,2,4,4,4
"PHI194904230","BRO",2,0,2,3,2,5,2,"snidd101","?","rober102","?","","reesp101","","31","F","F",8,3,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,2,0
"PHI194904230","BRO",2,1,0,2,2,5,2,"lopas101","?","barnr103","?","","","","7","T","F",2,8,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"PHI194904230","BRO",2,1,1,2,2,5,2,"rober102","?","barnr103","?","","","","K","F","F",1,9,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"PHI194904230","BRO",2,1,2,2,2,5,2,"ashbr101","?","barnr103","?","","","","3/G","F","F",8,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
