"BRO194904190","NY1",1,0,0,0,1,0,0,"rignb101","?","hattj101","?","","","","HR/7","T","F",4,1,23,"T","T",4,"F","F",0,1,"F","F",0,4,0,0,0
"BRO194904190","NY1",1,0,0,3,1,1,0,"lockw101","?","hattj101","?","","","","S9/L","F","F",7,2,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"BRO194904190","NY1",1,0,0,1,0,1,0,"gords101","?","hattj101","?","lockw101","","","54(1)3/GDP","F","F",5,3,2,"T","T",0,"F","F",2,0,"F","F",0,0,0,0,0
"BRO194904190","NY1",1,0,2,3,2,1,0,"mizej101","?","hattj101","?","","","","W","F","F",3,4,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"BRO194904190","NY1",1,0,2,3,1,1,0,"thomb105","?","hattj101","?","mizej101","","","S9/G.1-2","F","F",8,5,20,"T","T",1,"F","F",0,0,"F","F",0,1,2,0,0
"BRO194904190","NY1",1,0,2,3,1,1,0,"marsw101","?","hattj101","?","thomb105","mizej101","","W.2-3;1-2","F","F",9,6,14,"T","F",0,"F","F",0,0,"F","F",0,1,2,3,0
"BRO194904190","NY1",1,0,2,0,0,1,0,"coopw102","?","hattj101","?","marsw101","thomb105","mizej101","8","F","F",2,7,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,2,3
"BRO194904190","NY1",1,1,0,3,1,1,0,"abrac101","?","jansl101","?","","","","W","T","F",7,1,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"BRO194904190","NY1",1,1,0,1,2,1,0,"reesp101","?","jansl101","?","abrac101","","","K","F","F",6,2,3,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"BRO194904190","NY1",1,1,1,0,0,1,0,"snidd101","?","jansl101","?","abrac101","","","9/L","F","F",8,3,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"BRO194904190","NY1",1,1,2,0,1,1,0,"robij103","?","jansl101","?","abrac101","","","53","F","F",4,4,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"BRO194904190","NY1",2,0,0,3,2,1,0,"kerrb101","?","hattj101","?","","","","W","T","F",6,8,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"BRO194904190","NY1",2,0,0,1,1,1,0,"jansl101","?","hattj101","?","kerrb101","","","14/SH.1-2","F","F",1,9,2,"T","F",0,"T","F",1,0,"F","F",0,0,2,0,0
"BRO194904190","NY1",2,0,1,1,1,1,0,"rignb101","?","hattj101","?","","kerrb101","","43.2-3","F","F",4,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,3,0
"BRO194904190","NY1",2,0,2,0,2,1,0,"lockw101","?","hattj101","?","","","kerrb101","K","F","F",7,2,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,3
"BRO194904190","NY1",2,1,0,0,0,1,0,"furic101","?","jansl101","?","","","","HR/7","T","F",9,5,23,"T","T",4,"F","F",0,1,"F","F",0,4,0,0,0
"BRO194904190","NY1",2,1,0,0,2,1,1,"cox-b101","?","jansl101","?","","","","63","F","F",5,6,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"BRO194904190","NY1",2,1,1,1,1,1,1,"hodgg101","?","jansl101","?","","","","6","F","F",3,7,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"BRO194904190","NY1",2,1,2,0,1,1,1,"campr102","?","jansl101","?","","","","8","F","F",2,8,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
