"WS1194904180","PHA",1,0,0,0,0,0,0,"joose101","?","scarr102","?","","","","8","T","F",6,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"WS1194904180","PHA",1,0,1,0,0,0,0,"valoe101","?","scarr102","?","","","","7","F","F",7,2,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"WS1194904180","PHA",1,0,2,0,0,0,0,"fainf101","?","scarr102","?","","","","W","F","F",3,3,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"WS1194904180","PHA",1,0,2,0,0,0,0,"wrigt102","?","scarr102","?","fainf101","","","K","F","F",9,4,3,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"WS1194904180","PHA",1,1,0,0,0,0,0,"coang101","?","fowld101","?","","","","7","T","F",7,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"WS1194904180","PHA",1,1,1,0,0,0,0,"dents101","?","fowld101","?","","","","63","F","F",6,2,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"WS1194904180","PHA",1,1,2,0,0,0,0,"lewib103","?","fowld101","?","","","","HP","F","F",9,3,16,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"WS1194904180","PHA",1,1,2,0,0,0,0,"vollc101","?","fowld101","?","lewib103","","","PO1(134)","F","F",8,4,8,"F","F",0,"F","F",1,0,"F","F",0,0,0,0,0
"WS1194904180","PHA",2,0,0,0,0,0,0,"majeh101","?","scarr102","?","","","","S8","T","F",5,5,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"WS1194904180","PHA",2,0,0,0,0,0,0,"chaps101","?","scarr102","?","majeh101","","","S9.1-2","F","F",8,6,20,"T","T",1,"F","F",0,0,"F","F",0,1,2,0,0
"WS1194904180","PHA",2,0,0,0,0,0,0,"rosab101","?","scarr102","?","chaps101","majeh101","","15(2)/FO.1-2","F","F",2,7,2,"T","T",0,"F","F",1,0,"F","F",0,1,2,0,0
"WS1194904180","PHA",2,0,1,0,0,0,0,"sudep101","?","scarr102","?","rosab101","chaps101","","S8.2-H;1-3","F","F",4,8,20,"T","T",1,"F","F",0,1,"F","F",0,1,3,4,0
"WS1194904180","PHA",2,0,1,0,0,1,0,"fowld101","?","scarr102","?","sudep101","","rosab101","S9.3-H;1-2","F","F",1,9,20,"T","T",1,"F","F",0,1,"F","F",0,1,2,0,4
