"CLE194904220","DET",1,0,0,0,0,0,0,"berrn101","?","bearg102","?","","","","S7","T","F",4,1,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"CLE194904220","DET",1,0,0,0,0,0,0,"lipoj101","?","bearg102","?","berrn101","","","WP.1-2","F","F",6,2,9,"F","F",0,"F","F",0,0,"T","F",0,0,2,0,0
"CLE194904220","DET",1,0,0,0,0,0,0,"lipoj101","?","bearg102","?","","berrn101","","13","F","F",6,2,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,2,0
"CLE194904220","DET",1,0,1,0,0,0,0,"kellg102","?","bearg102","?","","berrn101","","W","F","F",5,3,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,2,0
"CLE194904220","DET",1,0,1,0,0,0,0,"wertv101","?","bearg102","?","kellg102","berrn101","","K","F","F",9,4,3,"T","T",0,"F","F",1,0,"F","F",0,0,1,2,0
"CLE194904220","DET",1,0,2,0,0,0,0,"everh101","?","bearg102","?","kellg102","berrn101","","S9.2-H;1-3","F","F",7,5,20,"T","T",1,"F","F",0,1,"F","F",0,1,3,4,0
"CLE194904220","DET",1,0,2,0,0,1,0,"grotj102","?","bearg102","?","everh101","","kellg102","13","F","F",8,6,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,3
"CLE194904220","DET",1,1,0,0,0,1,0,"tuckt102","?","hutcf101","?","","","","13","T","F",7,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"CLE194904220","DET",1,1,1,0,0,1,0,"dobyl101","?","hutcf101","?","","","","S8","F","F",8,2,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"CLE194904220","DET",1,1,1,0,0,1,0,"boudl101","?","hutcf101","?","dobyl101","","","D7.1-3","F","F",6,3,21,"T","T",2,"F","F",0,0,"F","F",0,2,3,0,0
"CLE194904220","DET",1,1,1,0,0,1,0,"gordj101","?","hutcf101","?","","boudl101","dobyl101","D8.3-H;2-H","F","F",4,4,21,"T","T",2,"F","F",0,2,"F","F",0,2,0,4,4
"CLE194904220","DET",1,1,1,0,0,1,2,"vernm101","?","hutcf101","?","","gordj101","","FC1.2X3(15)","F","F",3,5,19,"T","T",0,"F","F",1,0,"F","F",0,1,0,0,0
"CLE194904220","DET",1,1,2,0,0,1,2,"keltk101","?","hutcf101","?","vernm101","","","SB2","F","F",5,6,4,"F","F",0,"F","F",0,0,"F","F",0,0,2,0,0
"CLE194904220","DET",1,1,2,0,0,1,2,"keltk101","?","hutcf101","?","","vernm101","","W","F","F",5,6,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,2,0
"CLE194904220","DET",1,1,2,0,0,1,2,"kennb104","?","hutcf101","?","keltk101","vernm101","","K","F","F",9,7,3,"T","T",0,"F","F",1,0,"F","F",0,0,1,2,0
"CLE194904220","DET",2,0,0,0,0,1,2,"swifb102","?","bearg102","?","","","","43","T","F",2,7,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
